year_start,treated_index,synth_index,gap,pool_id,pool_label,treated_code,treated_name,treatment_status,unit_role,industry,pre_mspe
2015,107.46447684074553,108.77854408060506,-1.3140672398595257,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Accommodation and food services,0.4040327958174482
2016,139.0754751799225,113.45697611351761,25.618499066404894,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Accommodation and food services,0.4040327958174482
2017,130.1439379959402,115.49949465448047,14.644443341459734,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Accommodation and food services,0.4040327958174482
2018,128.19708433290276,120.17957562056364,8.017508712339122,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Accommodation and food services,0.4040327958174482
2011,103.78006872852234,104.60733869186454,-0.8272699633422036,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Arts and recreation services,0.6843789525001682
2012,106.872852233677,106.04557820848817,0.827274025188828,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Arts and recreation services,0.6843789525001682
2013,100,99.99999999916209,8.379146265724557e-10,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Arts and recreation services,0.6843789525001682
2014,100.6872852233677,105.30152436609403,-4.614239142726333,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Arts and recreation services,0.6843789525001682
2015,104.46735395189003,104.05317988999883,0.4141740618912024,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Arts and recreation services,0.6843789525001682
2016,173.36769759450172,109.30463300112642,64.0630645933753,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Arts and recreation services,0.6843789525001682
2017,153.09278350515464,111.6299871734704,41.462796331684245,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Arts and recreation services,0.6843789525001682
2018,141.4089347079038,114.96322866390697,26.44570604399682,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Arts and recreation services,0.6843789525001682
2011,81.73716580896196,76.14938852438183,5.5877772845801275,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Income: Total,31.230345522194625
2012,90.56106439061128,96.15011046863923,-5.589046078027948,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Income: Total,31.230345522194625
2013,100,100.00000006707424,-6.70742394959234e-8,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Income: Total,31.230345522194625
2014,105.12740052717461,98.92807883013411,6.199321697040503,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Income: Total,31.230345522194625
2015,112.9659846868332,108.68387060936575,4.28211407746744,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Income: Total,31.230345522194625
2016,94.32659721350572,107.84937029523628,-13.522773081730563,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Income: Total,31.230345522194625
2017,107.11685703527051,101.47926636127472,5.637590673995788,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Income: Total,31.230345522194625
2018,120.49705033262207,92.35248485917333,28.144565473448736,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Income: Total,31.230345522194625
2011,80.36442878338278,76.68824314525241,3.676185638130363,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Income: Retail trade,13.51599209074324
2012,82.61313056379822,86.28976534787598,-3.6766347840777627,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Income: Retail trade,13.51599209074324
2013,100,100.00000000223048,-2.2304789126792457e-9,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Income: Retail trade,13.51599209074324
2014,93.72681750741839,102.41432589618084,-8.687508388762453,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Income: Retail trade,13.51599209074324
2015,99.70326409495549,104.29403382271002,-4.590769727754534,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Income: Retail trade,13.51599209074324
2016,92.50741839762613,103.84649079966651,-11.339072402040387,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Income: Retail trade,13.51599209074324
2017,104.29339762611276,109.34658523833504,-5.053187612222274,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Income: Retail trade,13.51599209074324
2018,115.70382047477744,112.61922860677315,3.0845918680042956,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Income: Retail trade,13.51599209074324
2011,91.21983914209115,91.23329959150634,-0.013460449415191533,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Income: Accommodation and food services,1.810582317603247e-4
2012,94.98994638069705,94.97649525564887,0.013451125048177914,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Income: Accommodation and food services,1.810582317603247e-4
2013,99.99999999999999,99.99999999849408,1.5059100633152411e-9,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Income: Accommodation and food services,1.810582317603247e-4
2014,113.41320375335121,102.42959723102105,10.983606522330163,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Income: Accommodation and food services,1.810582317603247e-4
2015,120.91152815013405,107.77910820918807,13.13241994094598,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Income: Accommodation and food services,1.810582317603247e-4
2016,109.0985254691689,112.77612644827444,-3.6776009791055344,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Income: Accommodation and food services,1.810582317603247e-4
2017,115.54959785522789,115.62382054309221,-0.07422268786432085,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Income: Accommodation and food services,1.810582317603247e-4
2018,123.82707774798928,121.94615281590866,1.8809249320806174,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Income: Accommodation and food services,1.810582317603247e-4
2011,95.83504028403658,95.77052849108674,0.064511792949844,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Income: Arts and recreation services,0.004161972098761144
2012,97.91069233920524,97.9752072426611,-0.06451490345585853,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Income: Arts and recreation services,0.004161972098761144
2013,100,99.99999999986328,1.3672263321495848e-10,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Income: Arts and recreation services,0.004161972098761144
2014,118.69452410214393,111.60473744466385,7.089786657480076,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Income: Arts and recreation services,0.004161972098761144
2015,100.61450225317493,123.993930101314,-23.379427848139073,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Income: Arts and recreation services,0.004161972098761144
2016,96.14911921343712,130.45480130928917,-34.30568209585205,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Income: Arts and recreation services,0.004161972098761144
2017,118.73549091902225,132.48164549029485,-13.746154571272598,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Income: Arts and recreation services,0.004161972098761144
2018,117.32896353953298,138.53794298644112,-21.208979446908145,P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Income: Arts and recreation services,0.004161972098761144
2011,97.48322147651007,96.4960587448272,0.9871627316828722,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Total,0.9744882409125404
2012,97.94081757169006,98.92797825921843,-0.9871606875283732,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Total,0.9744882409125404
2013,100,99.99999999849665,1.5033521094665048e-9,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Total,0.9744882409125404
2014,104.57596095179989,102.54735518854754,2.0286057632523438,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Total,0.9744882409125404
2015,105.62080536912752,103.73027266909382,1.8905327000337024,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Total,0.9744882409125404
2016,108.83160463697376,111.39946468989999,-2.567860052926221,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Total,0.9744882409125404
2017,105.06406345332519,115.00524931220083,-9.941185858875642,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Total,0.9744882409125404
2018,104.06497864551555,120.66658463703999,-16.601605991524437,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Total,0.9744882409125404
2011,93.76288659793813,93.80355375700009,-0.04066715906195384,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Population,0.0016539187454437875
2012,96.65807560137456,96.61740596079689,0.040669640577675636,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Population,0.0016539187454437875
2013,100,99.99999999952054,4.794600272362004e-10,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Population,0.0016539187454437875
2014,101.95017182130584,109.03747290612853,-7.087301084822684,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Population,0.0016539187454437875
2015,103.43642611683849,119.82031417976276,-16.38388806292427,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Population,0.0016539187454437875
2016,105.17182130584192,130.3270087220412,-25.155187416199283,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Population,0.0016539187454437875
2017,107.50859106529208,136.82141390807047,-29.312822842778388,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Population,0.0016539187454437875
2018,109.28694158075601,141.2976723003259,-32.01073071956989,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Population,0.0016539187454437875
2011,100.47449584816134,97.28352793318429,3.190967914977051,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Retail trade,10.182186269404417
2012,95.37366548042705,98.56460520163706,-3.1909397212100146,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Retail trade,10.182186269404417
2013,100,99.99999998079981,1.920018632972642e-8,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Retail trade,10.182186269404417
2014,106.16844602609727,101.9055685014595,4.262877524637773,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Retail trade,10.182186269404417
2015,102.25385527876632,103.23056731645532,-0.9767120376889977,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Retail trade,10.182186269404417
2016,104.62633451957296,108.03265099138608,-3.4063164718131134,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Retail trade,10.182186269404417
2017,95.49228944246738,109.50871064888521,-14.016421206417832,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Retail trade,10.182186269404417
2018,91.57769869513642,111.9525195760531,-20.374820880916687,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Retail trade,10.182186269404417
2011,94.61297071129708,92.79713502128556,1.8158356900115251,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Accommodation and food services,3.297259284415758
2012,92.05020920502092,93.86604491226755,-1.8158357072466345,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Accommodation and food services,3.297259284415758
2013,100,99.99999999997677,2.3234747459355276e-11,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Accommodation and food services,3.297259284415758
2014,94.87447698744771,106.04636903237271,-11.171892044925002,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Accommodation and food services,3.297259284415758
2015,102.71966527196653,110.41907350616957,-7.699408234203034,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Accommodation and food services,3.297259284415758
2016,101.0460251046025,115.95966474326602,-14.913639638663511,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Accommodation and food services,3.297259284415758
2017,101.35983263598325,118.09781609893992,-16.737983462956663,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Accommodation and food services,3.297259284415758
2018,99.94769874476988,123.00001386542861,-23.052315120658733,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Accommodation and food services,3.297259284415758
2011,90.37051912842655,93.07436390644739,-2.7038447780208372,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Income: Total,7.310387404190393
2012,100.22592629782108,97.52222545920186,2.7037008386192127,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Income: Total,7.310387404190393
2013,100,99.99999999142436,8.575639753871656e-9,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Income: Total,7.310387404190393
2014,100.45185259564214,101.93457763668933,-1.482725041047189,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Income: Total,7.310387404190393
2015,103.97379254945275,105.93303293695963,-1.9592403875068811,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Income: Total,7.310387404190393
2016,103.05753589717845,105.59960809757156,-2.5420722003931076,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Income: Total,7.310387404190393
2017,119.31418817150316,109.21375247285256,10.1004356986506,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Income: Total,7.310387404190393
2018,127.2416909328246,112.46636235702223,14.775328575802362,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Income: Total,7.310387404190393
2011,88.59761114421086,84.16743428599946,4.4301768582113965,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Income: Retail trade,19.626464834691248
2012,87.67270973416178,92.1028861047311,-4.430176370569313,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Income: Retail trade,19.626464834691248
2013,100,99.99999999976559,2.3440804852725705e-10,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Income: Retail trade,19.626464834691248
2014,110.14838142253241,107.05748732666513,3.0908940958672844,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Income: Retail trade,19.626464834691248
2015,118.06678582574403,111.46076042826104,6.606025397482995,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Income: Retail trade,19.626464834691248
2016,113.55292649019775,113.48819186716986,0.06473462302788846,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Income: Retail trade,19.626464834691248
2017,135.1547649445343,117.34304847641226,17.81171646812203,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Income: Retail trade,19.626464834691248
2018,141.85604448605554,122.11320072283714,19.742843763218403,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Income: Retail trade,19.626464834691248
2011,81.91025641025641,84.65340098791215,-2.743144577655741,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Income: Accommodation and food services,7.52484123823065
2012,90.83333333333333,88.09018909677937,2.7431442365539596,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Income: Accommodation and food services,7.52484123823065
2013,100,99.99999999998562,1.4381384971784428e-11,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Income: Accommodation and food services,7.52484123823065
2014,99.52564102564102,98.28719233532004,1.238448690320979,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Income: Accommodation and food services,7.52484123823065
2015,106.33333333333334,103.278361303003,3.0549720303303474,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Income: Accommodation and food services,7.52484123823065
2016,98.61538461538463,109.65870125900598,-11.043316643621353,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Income: Accommodation and food services,7.52484123823065
2017,109.34615384615384,112.15636048867071,-2.8102066425168744,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Income: Accommodation and food services,7.52484123823065
2018,109.17307692307692,118.93587508017664,-9.762798157099724,P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Income: Accommodation and food services,7.52484123823065
2011,99.73522736824411,98.52550433745303,1.209723030791082,P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Total,1.4634365157763165
2012,99.15945196267967,100.36918053567705,-1.2097285729973777,P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Total,1.4634365157763165
2013,100,99.99999998639686,1.3603141724161105e-8,P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Total,1.4634365157763165
2014,100.08405480373203,101.06062844877576,-0.9765736450437288,P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Total,1.4634365157763165
2015,101.2356056148609,100.90849089053523,0.3271147243256678,P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Total,1.4634365157763165
2016,102.73178112129108,108.91358859904038,-6.181807477749302,P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Total,1.4634365157763165
2017,97.7473312599815,111.98357396513003,-14.236242705148541,P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Total,1.4634365157763165
2018,99.40321089350257,116.47775380001731,-17.074542906514736,P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Total,1.4634365157763165
2011,94.45648509367624,94.72032015789289,-0.26383506421665004,P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Population,0.06960921468475077
2012,97.51480999855512,97.25097389742547,0.2638361011296553,P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Population,0.06960921468475077
2013,100,99.99999999979052,2.0948220935679274e-10,P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Population,0.06960921468475077
2014,103.16428261811876,106.52604278500978,-3.361760166891017,P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Population,0.06960921468475077
2015,106.22260752299763,114.25283753047081,-8.030230007473179,P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Population,0.06960921468475077
2016,109.68068198237249,122.1595564455609,-12.478874463188404,P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Population,0.06960921468475077
2017,114.13090593844818,127.11555630539712,-12.98465036694894,P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Population,0.06960921468475077
2018,116.66425853682028,130.7534577298133,-14.089199192993021,P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Population,0.06960921468475077
2011,100.41095890410959,98.16888819890288,2.2420707052067144,P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Retail trade,5.026867843262387
2012,96.91780821917808,99.15987303523016,-2.2420648160520784,P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Retail trade,5.026867843262387
2013,100,99.99999997556498,2.4435024670310668e-8,P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Retail trade,5.026867843262387
2014,101.23287671232877,101.50160104673094,-0.26872433440216525,P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Retail trade,5.026867843262387
2015,97.80821917808218,102.2063329636302,-4.39811378554802,P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Retail trade,5.026867843262387
2016,99.58904109589042,106.69317955875003,-7.104138462859609,P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Retail trade,5.026867843262387
2017,93.013698630137,107.90498774986278,-14.891289119725784,P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Retail trade,5.026867843262387
2018,89.38356164383562,110.14263547382079,-20.75907382998517,P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Retail trade,5.026867843262387
2011,95.3053184504268,96.08976537010243,-0.7844469196756307,P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Accommodation and food services,0.6153556943724106
2012,96.8811556139199,96.09671032012547,0.784445293794434,P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Accommodation and food services,0.6153556943724106
2013,100,99.99999999945851,5.414904080680571e-10,P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Accommodation and food services,0.6153556943724106
2014,96.68417596848326,104.67808423013751,-7.993908261654255,P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Accommodation and food services,0.6153556943724106
2015,98.03020354563363,107.85033803974487,-9.820134494111244,P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Accommodation and food services,0.6153556943724106
2016,96.913985554826,111.83640288609689,-14.922417331270893,P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Accommodation and food services,0.6153556943724106
