year_start,treated_index,synth_index,gap,pool_id,pool_label,treated_code,treated_name,treatment_status,unit_role,industry,pre_mspe
2018,122.54901960784314,136.1361249791583,-13.587105371315161,P1,All Australia (exc. Greater Sydney),117031336,Surry Hills,Partial,treated,Income: Retail trade,11.63535135503755
2011,98.00929414719918,94.72675608711211,3.2825380600870773,P1,All Australia (exc. Greater Sydney),117031336,Surry Hills,Partial,treated,Income: Accommodation and food services,10.775117595374084
2012,96.70936950514947,99.99192629442638,-3.28255678927691,P1,All Australia (exc. Greater Sydney),117031336,Surry Hills,Partial,treated,Income: Accommodation and food services,10.775117595374084
2013,100,99.99999999903451,9.654854693508241e-10,P1,All Australia (exc. Greater Sydney),117031336,Surry Hills,Partial,treated,Income: Accommodation and food services,10.775117595374084
2014,106.09771414217533,106.86562783570865,-0.7679136935333162,P1,All Australia (exc. Greater Sydney),117031336,Surry Hills,Partial,treated,Income: Accommodation and food services,10.775117595374084
2015,99.4285355438332,111.28621317109017,-11.857677627256962,P1,All Australia (exc. Greater Sydney),117031336,Surry Hills,Partial,treated,Income: Accommodation and food services,10.775117595374084
2016,102.68776689274053,114.65726745595207,-11.96950056321154,P1,All Australia (exc. Greater Sydney),117031336,Surry Hills,Partial,treated,Income: Accommodation and food services,10.775117595374084
2017,107.62999246420497,118.0027477996179,-10.372755335412918,P1,All Australia (exc. Greater Sydney),117031336,Surry Hills,Partial,treated,Income: Accommodation and food services,10.775117595374084
2018,108.05702084903291,123.61401487297546,-15.55699402394255,P1,All Australia (exc. Greater Sydney),117031336,Surry Hills,Partial,treated,Income: Accommodation and food services,10.775117595374084
2011,92.61353273755245,93.2931202099145,-0.6795874723620585,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Total,0.4618394058817872
2012,96.24293270107607,95.56334482657262,0.6795878745034543,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Total,0.4618394058817872
2013,100,99.9999999999335,6.650680006714538e-11,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Total,0.4618394058817872
2014,104.57322633594748,105.8343357645453,-1.2611094285978197,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Total,0.4618394058817872
2015,106.22834214845886,110.98762345586844,-4.75928130740958,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Total,0.4618394058817872
2016,111.95969359839505,123.22433951399955,-11.264645915604504,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Total,0.4618394058817872
2017,109.82582527813241,128.63803007896183,-18.81220480082942,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Total,0.4618394058817872
2018,110.13131497355464,134.45834909051337,-24.32703411695873,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Total,0.4618394058817872
2011,94.50410907732537,94.76029036601325,-0.25618128868788403,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Population,0.06563104269369208
2012,97.23104221143072,96.97485237417405,0.2561898372566702,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Population,0.06563104269369208
2013,100,99.99999999936763,6.32368823971774e-10,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Population,0.06563104269369208
2014,102.70825550989913,108.40397900449723,-5.695723494598099,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Population,0.06563104269369208
2015,105.05229734777737,118.39171383408917,-13.339416486311805,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Population,0.06563104269369208
2016,107.9193126634292,127.35739032379628,-19.438077660367085,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Population,0.06563104269369208
2017,112.77082555098991,133.11497575934735,-20.344150208357433,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Population,0.06563104269369208
2018,115.04482629809489,137.03030153392453,-21.98547523582964,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Population,0.06563104269369208
2011,97.59679572763685,100.44835198373771,-2.8515562561008636,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Retail trade,8.131335643223135
2012,103.20427236315086,100.35272923622146,2.8515431269294,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Retail trade,8.131335643223135
2013,100.00000000000001,99.99999999987898,1.2103384960937547e-10,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Retail trade,8.131335643223135
2014,104.8731642189586,100.13694767179915,4.736216547159458,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Retail trade,8.131335643223135
2015,102.40320427236315,97.81791863258613,4.585285639777027,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Retail trade,8.131335643223135
2016,108.74499332443258,101.63949054049654,7.105502783936046,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Retail trade,8.131335643223135
2017,109.47930574098798,102.24786085968766,7.23144488130032,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Retail trade,8.131335643223135
2018,101.93591455273697,103.76439200245566,-1.8284774497186902,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Retail trade,8.131335643223135
2011,81.770460510618,81.58281474062292,0.187645769995072,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Accommodation and food services,0.035210670163848865
2012,86.30398472918158,86.49162908782488,-0.18764435864329698,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Accommodation and food services,0.035210670163848865
2013,100,100.00000000001303,-1.3031353773840237e-11,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Accommodation and food services,0.035210670163848865
2014,104.50966356478168,116.20186457163189,-11.692201006850212,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Accommodation and food services,0.035210670163848865
2015,107.73085182534001,127.88831775596182,-20.15746593062181,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Accommodation and food services,0.035210670163848865
2016,116.70245764733954,143.14241207388943,-26.43995442654989,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Accommodation and food services,0.035210670163848865
2017,121.59389167263184,145.36462941145635,-23.770737738824508,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Accommodation and food services,0.035210670163848865
2018,128.70436649964208,150.10353926052662,-21.39917276088454,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Accommodation and food services,0.035210670163848865
2011,101.29870129870129,100.02136694960926,1.2773343490920297,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Arts and recreation services,1.631582894908497
2012,100.92764378478664,102.2049780207823,-1.2773342359956672,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Arts and recreation services,1.631582894908497
2013,100,99.99999999999828,1.7195134205394424e-12,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Arts and recreation services,1.631582894908497
2014,103.3395176252319,104.36220409065386,-1.0226864654219554,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Arts and recreation services,1.631582894908497
2015,114.47124304267162,102.68915579088966,11.78208725178196,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Arts and recreation services,1.631582894908497
2016,128.57142857142856,106.54971760929848,22.021710962130072,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Arts and recreation services,1.631582894908497
2017,130.05565862708718,108.9725014260328,21.083157201054377,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Arts and recreation services,1.631582894908497
2018,133.58070500927644,114.28438442498548,19.296320584290967,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Arts and recreation services,1.631582894908497
2011,108.18939115521253,112.74300623694363,-4.553615081731095,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Income: Total,20.735421563747487
2012,106.84490995957368,102.29129240701988,4.553617552553803,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Income: Total,20.735421563747487
2013,100,99.99999999991729,8.270717444247566e-11,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Income: Total,20.735421563747487
2014,93.20715423251255,112.06197828040595,-18.854824047893402,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Income: Total,20.735421563747487
2015,90.66213401935563,132.07200762971945,-41.40987361036382,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Income: Total,20.735421563747487
2016,84.90444689452406,123.34611567687477,-38.44166878235072,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Income: Total,20.735421563747487
2017,91.87798603454613,127.74613471599245,-35.86814868144633,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Income: Total,20.735421563747487
2018,90.62232022540732,130.7802700082155,-40.157949782808174,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Income: Total,20.735421563747487
2011,95.03033224860393,87.41056227353421,7.619769975069715,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Income: Retail trade,58.06105563949691
2012,86.79442368727653,94.41421481341771,-7.61979112614118,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Income: Retail trade,58.06105563949691
2013,100,99.9999999991479,8.520970595782273e-10,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Income: Retail trade,58.06105563949691
2014,97.98722429793902,110.99271863511393,-13.005494337174909,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Income: Retail trade,58.06105563949691
2015,100.85974850347516,115.86014010872779,-15.00039160525263,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Income: Retail trade,58.06105563949691
2016,102.48684263388374,118.39896398020149,-15.912121346317747,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Income: Retail trade,58.06105563949691
2017,91.71989875858745,120.96687204336376,-29.246973284776317,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Income: Retail trade,58.06105563949691
2018,106.4762363906633,125.65166424128314,-19.17542785061984,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Income: Retail trade,58.06105563949691
2011,94.68339307048984,94.30083160027093,0.38256147021891707,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Income: Accommodation and food services,0.14635323956092494
2012,98.26015531660694,98.642716685051,-0.3825613684440583,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Income: Accommodation and food services,0.14635323956092494
2013,100.00000000000001,99.99999999999825,1.7621459846850485e-12,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Income: Accommodation and food services,0.14635323956092494
2014,100.58243727598567,106.3925561802881,-5.810118904302428,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Income: Accommodation and food services,0.14635323956092494
2015,99.34289127837516,111.00607294861233,-11.663181670237165,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Income: Accommodation and food services,0.14635323956092494
2016,100.68697729988054,114.44157328189242,-13.754595982011878,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Income: Accommodation and food services,0.14635323956092494
2017,101.2320788530466,117.51867831000023,-16.286599456953624,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Income: Accommodation and food services,0.14635323956092494
2018,99.8357228195938,123.10667286257019,-23.270950042976395,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Income: Accommodation and food services,0.14635323956092494
2011,112.47650586234673,110.94948108442112,1.5270247779256039,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Income: Arts and recreation services,2.33184967102327
2012,111.87684596795847,113.40390021376895,-1.5270542458104757,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Income: Arts and recreation services,2.33184967102327
2013,100,99.99999999950003,4.999662905902369e-10,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Income: Arts and recreation services,2.33184967102327
2014,104.2960708851696,120.04963720850785,-15.753566323338248,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Income: Arts and recreation services,2.33184967102327
2015,118.22026313434172,133.3663264545526,-15.146063320210871,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Income: Arts and recreation services,2.33184967102327
2016,91.94934216414572,142.41001074304677,-50.46066857890105,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Income: Arts and recreation services,2.33184967102327
2017,88.27530654255794,144.08006649360658,-55.80475995104864,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Income: Arts and recreation services,2.33184967102327
2018,92.47292580327576,160.06067864526707,-67.58775284199132,P1,All Australia (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Income: Arts and recreation services,2.33184967102327
2011,94.51939664705621,95.58953046066021,-1.0701338136040022,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Total,1.1452444093855207
2012,98.650860352988,97.58067231355176,1.0701880394362462,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Total,1.1452444093855207
2013,100,99.99999997483607,2.516392783036281e-8,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Total,1.1452444093855207
2014,100.32733224222586,103.65702979156302,-3.329697549337155,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Total,1.1452444093855207
2015,102.9282965453178,105.98599482426567,-3.0576982789478677,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Total,1.1452444093855207
2016,108.92643871367277,115.54754314320357,-6.621104429530803,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Total,1.1452444093855207
2017,111.03640465342592,119.79785308612617,-8.761448432700249,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Total,1.1452444093855207
2018,111.47432211261999,124.97161492058576,-13.497292807965778,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Total,1.1452444093855207
2011,94.76415094339622,95.79522732950775,-1.0310763861115362,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Accommodation and food services,1.0630975313906337
2012,97.45283018867924,96.42177415296419,1.0310560357150536,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Accommodation and food services,1.0630975313906337
2013,100,99.99999999818375,1.8162467085858225e-9,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Accommodation and food services,1.0630975313906337
2014,104.62264150943396,104.57238547815726,0.050256031276703084,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Accommodation and food services,1.0630975313906337
2015,110.51886792452831,106.59785604296209,3.9210118815662156,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Accommodation and food services,1.0630975313906337
2016,122.35849056603772,111.60596626724933,10.752524298788387,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Accommodation and food services,1.0630975313906337
2017,122.0754716981132,113.3718781281614,8.703593569951806,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Accommodation and food services,1.0630975313906337
2018,119.81132075471697,117.04383400458933,2.7674867501276452,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Accommodation and food services,1.0630975313906337
2011,93.1445603576751,90.33012515620725,2.814435201467859,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Arts and recreation services,7.920670712954511
2012,90.01490312965723,92.82920516082723,-2.8143020311700013,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Arts and recreation services,7.920670712954511
2013,100,99.99999999984709,1.5290879673557356e-10,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Arts and recreation services,7.920670712954511
2014,105.66318926974662,99.29148554287667,6.371703726869953,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Arts and recreation services,7.920670712954511
2015,108.64381520119223,98.45766790485708,10.18614729633515,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Arts and recreation services,7.920670712954511
2016,120.4172876304024,102.95060445155146,17.466683178850943,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Arts and recreation services,7.920670712954511
2017,126.22950819672131,104.13445849951857,22.09504969720274,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Arts and recreation services,7.920670712954511
2018,129.50819672131146,112.5693166815387,16.93888003977277,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Arts and recreation services,7.920670712954511
2011,102.47234873129473,103.6522411087454,-1.1798923774506704,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Retail trade,1.3921469089572382
2012,103.57839947950555,102.39850635063824,1.179893128867306,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Retail trade,1.3921469089572382
2013,100,99.99999999962617,3.738307441381039e-10,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Retail trade,1.3921469089572382
2014,101.95185426154846,100.52626246599611,1.42559179555235,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Retail trade,1.3921469089572382
2015,102.40728692257646,98.4165963868673,3.990690535709163,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Retail trade,1.3921469089572382
2016,104.4892648015615,103.02221321826612,1.4670515832953868,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Retail trade,1.3921469089572382
2017,107.93754066363046,107.2959750415507,0.641565622079753,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Retail trade,1.3921469089572382
2018,102.34222511385816,108.64467799863907,-6.302452884780905,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Retail trade,1.3921469089572382
2011,95.35086989095147,95.39719610341727,-0.046326212465800154,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Population,0.0021468485064711196
2012,97.46940814118038,97.42306616181484,0.04634197936553619,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Population,0.0021468485064711196
2013,100,99.99999999839427,1.60572710683482e-9,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Population,0.0021468485064711196
2014,102.50145675518188,106.68261300115073,-4.18115624596885,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Population,0.0021468485064711196
2015,106.08091234495961,114.5793328237391,-8.49842047877948,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Population,0.0021468485064711196
2016,109.6895030383751,121.81132513595864,-12.121822097583546,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Population,0.0021468485064711196
2017,115.10447015732956,126.51283269029486,-11.408362532965299,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Population,0.0021468485064711196
2018,117.96803462915176,129.82231857710673,-11.854283947954968,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Population,0.0021468485064711196
2011,97.65193370165747,91.9880675093319,5.663866192325571,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Total,32.079641763604315
2012,91.24959376015599,96.9135061255303,-5.6639123653743155,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Total,32.079641763604315
2013,100,99.99999998574496,1.4255036262511567e-8,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Total,32.079641763604315
2014,100.51592460188495,102.53003186022052,-2.014107258335571,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Total,32.079641763604315
2015,101.55996100097498,107.49238421907717,-5.932423218102187,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Total,32.079641763604315
2016,98.44003899902502,106.61093594716164,-8.170896948136615,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Total,32.079641763604315
2017,104.13755281117972,110.8693802503523,-6.7318274391725765,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Total,32.079641763604315
2018,108.84384140396489,114.99034533009672,-6.146503926131828,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Total,32.079641763604315
2011,85.95516895282702,87.65478720441783,-1.699618251590806,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Retail trade,2.888664534481434
2012,96.3198394111743,94.62024332156292,1.6995960896113758,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Retail trade,2.888664534481434
2013,100,99.99999999376269,6.237314664758742e-9,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Retail trade,2.888664534481434
2014,109.62863834058214,111.76887665315616,-2.140238312574013,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Retail trade,2.888664534481434
2015,103.07126129140181,115.89331621445601,-12.822054923054196,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Retail trade,2.888664534481434
2016,100,118.5386047883214,-18.538604788321393,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Retail trade,2.888664534481434
2017,108.9595182335229,121.17942740289195,-12.219909169369046,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Retail trade,2.888664534481434
2018,116.70123787219805,125.8583713526749,-9.157133480476844,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Retail trade,2.888664534481434
2011,91.05518873800922,87.10952351094302,3.9456652270662005,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Accommodation and food services,15.568277662502089
2012,87.13093310078486,91.07659923477603,-3.9456661339911676,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Accommodation and food services,15.568277662502089
2013,100,99.99999999998089,1.9113599591946695e-11,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Accommodation and food services,15.568277662502089
2014,93.8769154104896,101.6106860120835,-7.733770601593903,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Accommodation and food services,15.568277662502089
2015,94.6929114239442,106.19200815047239,-11.499096726528194,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Accommodation and food services,15.568277662502089
2016,93.70873302603714,110.94779837163867,-17.23906534560153,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Accommodation and food services,15.568277662502089
2017,93.50940575557495,113.32513744965803,-19.815731694083084,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Accommodation and food services,15.568277662502089
2018,89.77201943440888,119.94227608797634,-30.170256653567463,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Accommodation and food services,15.568277662502089
2011,86.65774207942881,92.3848414383736,-5.727099358944784,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Arts and recreation services,32.799666923367276
2012,101.30522088353412,95.57812154970824,5.727099333825876,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Arts and recreation services,32.799666923367276
2013,100,99.99999999999943,5.684341886080801e-13,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Arts and recreation services,32.799666923367276
2014,104.26149040606872,110.68218681791085,-6.42069641184213,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Arts and recreation services,32.799666923367276
2015,116.22043730477465,122.54195544893047,-6.321518144155817,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Arts and recreation services,32.799666923367276
2016,103.26305220883535,128.19802503033173,-24.934972821496387,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Arts and recreation services,32.799666923367276
2017,129.8639000446229,132.545363242994,-2.681463198371091,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Arts and recreation services,32.799666923367276
2018,141.99576082106202,142.85861404697496,-0.8628532259129429,P1,All Australia (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Arts and recreation services,32.799666923367276
2011,95.04137222926859,95.16296665008643,-0.12159442081784277,P1,All Australia (exc. Greater Sydney),117031331,Glebe - Forest Lodge,Spillover,spillover,Total,0.014785260925806943
2012,97.31835477441564,97.19675987864453,0.1215948957711106,P1,All Australia (exc. Greater Sydney),117031331,Glebe - Forest Lodge,Spillover,spillover,Total,0.014785260925806943
2013,100,99.99999999981138,1.886206746348762e-10,P1,All Australia (exc. Greater Sydney),117031331,Glebe - Forest Lodge,Spillover,spillover,Total,0.014785260925806943
2014,104.90427009723983,104.07537577748947,0.8288943197503613,P1,All Australia (exc. Greater Sydney),117031331,Glebe - Forest Lodge,Spillover,spillover,Total,0.014785260925806943
