location,employment_pre,employment_te,employment_te_pct,employment_post,population_pre,population_te,population_te_pct,population_post,pop_share_pre,pop_share_te,pop_share_te_pct,pop_share_post,income_pre,income_te,income_te_pct,income_post,rent_pre,rent_te,rent_te_pct,rent_post,pool_id,displacement_pct
Leichhardt - Annandale,22014,-1561.3904199895774,-7.092715635457334,20452.609580010423,26300,-425.1736251329778,-1.6166297533573326,25874.82637486702,0.0056230271299299835,-9.090352962180283e-5,-1.6166297533573297,0.005532123600308181,28857.59178707224,-1073.5782907472858,-3.720262933472614,27784.013496324955,8500.010646387833,683.0520833365122,8.03589679769145,9183.062729724345,P2,100
Lilyfield - Rozelle,11495,-587.6666791930896,-5.112367805072551,10907.33332080691,14031,-173.7643451513227,-1.2384316524219452,13857.235654848677,0.002999874283652,-3.715139266161245e-5,-1.2384316524219452,0.0029627228909903875,32268.908844701018,-208.9294952557102,-0.6474637746854561,32059.979349445308,8824.644002565747,1280.792822820747,14.513818602182242,10105.436825386494,P2,100
Rest_of_Sydney,3046900,11692.667149196655,0.3837561833075144,3058592.667149197,4393238,NA,NA,4423113.240162651,0.9392888388684161,0.006387425321207618,0.6800278100720012,0.9456762641896237,19955.41305809064,-58.72289487871967,-0.29427050549029504,19896.69016321192,5950.084930835179,0,0,5950.084930835179,P2,100
Darlinghurst,13419,-569.5134306752527,-4.244082500001883,12849.486569324747,11251,-2237.614292159169,-19.888136984793963,9013.385707840831,0.0024055010737202374,-4.784093487121704e-4,-19.888136984793963,0.001927091725008067,23809.74997777975,5269.146116433218,22.13020347273955,29078.896094212967,9923.288596569193,1036.1205036758533,10.441301727675988,10959.409100245046,P2,100
Erskineville - Alexandria,15747,-1093.8766613977232,-6.9465718003284636,14653.123338602276,15204,-2071.109558899171,-13.622136009597279,13132.89044110083,0.003250665569713136,-4.4281008512347345e-4,-13.622136009597273,0.0028078554845896624,39999.28571428572,2163.046153828087,5.407711950855053,42162.331868113804,10447.060773480664,1141.0504029721012,10.922214656476394,11588.111176452765,P2,100
Glebe - Forest Lodge,16791,-347.49205937536607,-2.069513783427825,16443.507940624633,18118,-648.0140061859158,-3.5766310088636524,17469.985993814083,0.0038736884235768612,-1.3854754134441172e-4,-3.5766310088636555,0.0037351408822324495,20853.906722596315,-735.4247394693812,-3.52655619521166,20118.481983126934,8096.21481399713,1197.130182012791,14.786294700866067,9293.34499600992,P2,100
Newtown - Camperdown - Darlington,23102,-1343.4512349545462,-5.8153027225112375,21758.548765045452,23418,-1586.2439637228908,-6.773609888645012,21831.75603627711,0.005006845982079861,-3.3914421455138663e-4,-6.773609888645006,0.004667701767528475,22158.900162268343,-759.2021362357373,-3.4261724664858995,21399.698026032605,8325.001281065846,346.964412531602,4.167740049731023,8671.965693597449,P2,100
Potts Point - Woolloomooloo,24612,-1353.4806796202067,-5.499271410776071,23258.519320379793,20247,-2096.6658948083177,-10.355439792602938,18150.334105191683,0.004328875676794387,-4.4827411440707607e-4,-10.355439792602946,0.003880601562387311,18317.687953770932,3001.386960743508,16.385184463881174,21319.07491451444,9909.92443324937,659.8596520392487,6.658574003100514,10569.78408528862,P2,100
Pyrmont - Ultimo,22047,-2214.300487959124,-10.0435455524975,19832.699512040876,20823,-2565.321129679152,-12.319651969836972,18257.678870320848,0.004452026385039241,-5.484741562421483e-4,-12.319651969836965,0.003903552228797093,18468.849085146234,-4981.283554850495,-26.971272177738165,13487.565530295738,9074.888344618932,774.3020036337571,8.532358462491597,9849.190348252689,P2,100
Redfern - Chippendale,19723,-1601.360131835747,-8.119252303583366,18121.639868164253,18872,-5009.478541353781,-26.544502656601214,13862.521458646219,0.004034896121522382,-0.001071043108168608,-26.54450265660121,0.002963853013353774,17803.68622827469,3311.3561309724682,18.599272580492805,21115.04235924716,7500.61042814752,1514.132336495903,20.186788142120047,9014.742764643423,P2,100
Surry Hills,19175,245.29404535844665,1.2792388284664753,19420.294045358445,16961,-415.2563876175294,-2.448301324317729,16545.74361238247,0.003626317990522527,-8.878319138593514e-5,-2.4483013243177307,0.0035375347991365917,25625.831318908084,-1629.1066947858417,-6.357283299464323,23996.724624122242,9019.37432934379,1028.8394906594913,11.406994022991672,10048.21382000328,P2,100
Sydney - Haymarket - The Rocks,43906,3805.649782763101,8.667721456664466,47711.6497827631,25763,-4107.638850789431,-15.943946166166324,21655.36114921057,0.005508214750889208,-8.782267945986076e-4,-15.943946166166322,0.0046299879562906,12295.99774870939,3609.7232676875938,29.35689597102014,15905.721016396983,8747.02045569227,1403.5044567093378,16.045514742062636,10150.524912401608,P2,100
Waterloo - Beaconsfield,20593,-1623.6515581693532,-7.884482873643244,18969.348441830647,24217,-7616.161968622644,-31.449650941993823,16600.838031377356,0.005177674829107012,-0.0016283606606656308,-31.44965094199383,0.0035493141684413815,22796.264772680348,6703.981996999293,29.40824763990952,29500.24676967964,7410.134533592104,1590.173715194062,21.459444602326492,9000.308248786167,P2,100
Bondi Junction - Waverly,16222.000000000002,-551.659318634945,-3.400686220163635,15670.340681365056,17195,-452.21892990475885,-2.6299443437322503,16742.78107009524,0.003676347965746999,-9.66859053810787e-5,-2.6299443437322463,0.00357966206036592,19955.088339633618,-2181.526954776069,-10.932183900400226,17773.56138485755,8824.239604536202,1082.7789023690445,12.27050659200629,9907.018506905246,P2,100
Paddington - Moore Park,14317,-997.2978574606252,-6.965829834885977,13319.702142539374,15672,-277.30777984604634,-1.7694472935556866,15394.692220153953,0.0033507255201620802,-5.928932203098794e-5,-1.769447293555696,0.0032914361981310923,29047.833652373658,-1902.114371896194,-6.5482142133541235,27145.719280477464,9550.088820826953,1251.0624811837079,13.100008854947768,10801.151302010661,P2,100
Balmain,13266,-1898.4704580526459,-14.310797965118693,11367.529541947355,15886,-193.27088877795933,-1.2166114111668076,15692.729111222041,0.0033964794291280504,-4.132195631270522e-5,-1.216611411166811,0.003355157472815345,35551.64408913509,-4092.830918092466,-11.512353431056297,31458.81317104262,9207.105375802594,1005.920758087515,10.925483276548551,10213.02613389011,P2,100
Leichhardt - Annandale,22014,-1561.3904199895774,-7.092715635457334,20452.609580010423,26300,-425.1736251329778,-1.6166297533573326,25874.82637486702,0.0056230271299299835,-9.090352962180283e-5,-1.6166297533573297,0.005532123600308181,28857.59178707224,-1073.5782907472858,-3.720262933472614,27784.013496324955,8500.010646387833,683.0520833365122,8.03589679769145,9183.062729724345,P2,100
Lilyfield - Rozelle,11495,-587.6666791930896,-5.112367805072551,10907.33332080691,14031,-173.7643451513227,-1.2384316524219452,13857.235654848677,0.002999874283652,-3.715139266161245e-5,-1.2384316524219452,0.0029627228909903875,32268.908844701018,-208.9294952557102,-0.6474637746854561,32059.979349445308,8824.644002565747,1280.792822820747,14.513818602182242,10105.436825386494,P2,100
Rest_of_Sydney,3046900,11692.667149196655,0.3837561833075144,3058592.667149197,4393238,NA,NA,4423113.240162651,0.9392888388684161,0.006387425321207618,0.6800278100720012,0.9456762641896237,19955.41305809064,-58.72289487871967,-0.29427050549029504,19896.69016321192,5950.084930835179,0,0,5950.084930835179,P2,100
Darlinghurst,13419,-569.5134306752527,-4.244082500001883,12849.486569324747,11251,-2237.614292159169,-19.888136984793963,9013.385707840831,0.0024055010737202374,-4.784093487121704e-4,-19.888136984793963,0.001927091725008067,23809.74997777975,5269.146116433218,22.13020347273955,29078.896094212967,9923.288596569193,1036.1205036758533,10.441301727675988,10959.409100245046,P2,100
Erskineville - Alexandria,15747,-1093.8766613977232,-6.9465718003284636,14653.123338602276,15204,-2071.109558899171,-13.622136009597279,13132.89044110083,0.003250665569713136,-4.4281008512347345e-4,-13.622136009597273,0.0028078554845896624,39999.28571428572,2163.046153828087,5.407711950855053,42162.331868113804,10447.060773480664,1141.0504029721012,10.922214656476394,11588.111176452765,P2,100
Glebe - Forest Lodge,16791,-347.49205937536607,-2.069513783427825,16443.507940624633,18118,-648.0140061859158,-3.5766310088636524,17469.985993814083,0.0038736884235768612,-1.3854754134441172e-4,-3.5766310088636555,0.0037351408822324495,20853.906722596315,-735.4247394693812,-3.52655619521166,20118.481983126934,8096.21481399713,1197.130182012791,14.786294700866067,9293.34499600992,P2,100
Newtown - Camperdown - Darlington,23102,-1343.4512349545462,-5.8153027225112375,21758.548765045452,23418,-1586.2439637228908,-6.773609888645012,21831.75603627711,0.005006845982079861,-3.3914421455138663e-4,-6.773609888645006,0.004667701767528475,22158.900162268343,-759.2021362357373,-3.4261724664858995,21399.698026032605,8325.001281065846,346.964412531602,4.167740049731023,8671.965693597449,P2,100
Potts Point - Woolloomooloo,24612,-1353.4806796202067,-5.499271410776071,23258.519320379793,20247,-2096.6658948083177,-10.355439792602938,18150.334105191683,0.004328875676794387,-4.4827411440707607e-4,-10.355439792602946,0.003880601562387311,18317.687953770932,3001.386960743508,16.385184463881174,21319.07491451444,9909.92443324937,659.8596520392487,6.658574003100514,10569.78408528862,P2,100
Pyrmont - Ultimo,22047,-2214.300487959124,-10.0435455524975,19832.699512040876,20823,-2565.321129679152,-12.319651969836972,18257.678870320848,0.004452026385039241,-5.484741562421483e-4,-12.319651969836965,0.003903552228797093,18468.849085146234,-4981.283554850495,-26.971272177738165,13487.565530295738,9074.888344618932,774.3020036337571,8.532358462491597,9849.190348252689,P2,100
Redfern - Chippendale,19723,-1601.360131835747,-8.119252303583366,18121.639868164253,18872,-5009.478541353781,-26.544502656601214,13862.521458646219,0.004034896121522382,-0.001071043108168608,-26.54450265660121,0.002963853013353774,17803.68622827469,3311.3561309724682,18.599272580492805,21115.04235924716,7500.61042814752,1514.132336495903,20.186788142120047,9014.742764643423,P2,100
Surry Hills,19175,245.29404535844665,1.2792388284664753,19420.294045358445,16961,-415.2563876175294,-2.448301324317729,16545.74361238247,0.003626317990522527,-8.878319138593514e-5,-2.4483013243177307,0.0035375347991365917,25625.831318908084,-1629.1066947858417,-6.357283299464323,23996.724624122242,9019.37432934379,1028.8394906594913,11.406994022991672,10048.21382000328,P2,100
Sydney - Haymarket - The Rocks,43906,3805.649782763101,8.667721456664466,47711.6497827631,25763,-4107.638850789431,-15.943946166166324,21655.36114921057,0.005508214750889208,-8.782267945986076e-4,-15.943946166166322,0.0046299879562906,12295.99774870939,3609.7232676875938,29.35689597102014,15905.721016396983,8747.02045569227,1403.5044567093378,16.045514742062636,10150.524912401608,P2,100
Waterloo - Beaconsfield,20593,-1623.6515581693532,-7.884482873643244,18969.348441830647,24217,-7616.161968622644,-31.449650941993823,16600.838031377356,0.005177674829107012,-0.0016283606606656308,-31.44965094199383,0.0035493141684413815,22796.264772680348,6703.981996999293,29.40824763990952,29500.24676967964,7410.134533592104,1590.173715194062,21.459444602326492,9000.308248786167,P2,100
Bondi Junction - Waverly,16222.000000000002,-551.659318634945,-3.400686220163635,15670.340681365056,17195,-452.21892990475885,-2.6299443437322503,16742.78107009524,0.003676347965746999,-9.66859053810787e-5,-2.6299443437322463,0.00357966206036592,19955.088339633618,-2181.526954776069,-10.932183900400226,17773.56138485755,8824.239604536202,1082.7789023690445,12.27050659200629,9907.018506905246,P2,100
Paddington - Moore Park,14317,-997.2978574606252,-6.965829834885977,13319.702142539374,15672,-277.30777984604634,-1.7694472935556866,15394.692220153953,0.0033507255201620802,-5.928932203098794e-5,-1.769447293555696,0.0032914361981310923,29047.833652373658,-1902.114371896194,-6.5482142133541235,27145.719280477464,9550.088820826953,1251.0624811837079,13.100008854947768,10801.151302010661,P2,100
Balmain,13266,-1898.4704580526459,-14.310797965118693,11367.529541947355,15886,-193.27088877795933,-1.2166114111668076,15692.729111222041,0.0033964794291280504,-4.132195631270522e-5,-1.216611411166811,0.003355157472815345,35551.64408913509,-4092.830918092466,-11.512353431056297,31458.81317104262,9207.105375802594,1005.920758087515,10.925483276548551,10213.02613389011,P2,100
Leichhardt - Annandale,22014,-1561.3904199895774,-7.092715635457334,20452.609580010423,26300,-425.1736251329778,-1.6166297533573326,25874.82637486702,0.0056230271299299835,-9.090352962180283e-5,-1.6166297533573297,0.005532123600308181,28857.59178707224,-1073.5782907472858,-3.720262933472614,27784.013496324955,8500.010646387833,683.0520833365122,8.03589679769145,9183.062729724345,P2,100
Lilyfield - Rozelle,11495,-587.6666791930896,-5.112367805072551,10907.33332080691,14031,-173.7643451513227,-1.2384316524219452,13857.235654848677,0.002999874283652,-3.715139266161245e-5,-1.2384316524219452,0.0029627228909903875,32268.908844701018,-208.9294952557102,-0.6474637746854561,32059.979349445308,8824.644002565747,1280.792822820747,14.513818602182242,10105.436825386494,P2,100
Rest_of_Sydney,3046900,11692.667149196655,0.3837561833075144,3058592.667149197,4393238,NA,NA,4423113.240162651,0.9392888388684161,0.006387425321207618,0.6800278100720012,0.9456762641896237,19955.41305809064,-58.72289487871967,-0.29427050549029504,19896.69016321192,5950.084930835179,0,0,5950.084930835179,P2,100
Darlinghurst,13419,-563.4081980528779,-4.198585573089484,12855.591801947123,11251,-2061.744439742575,-18.32498835430251,9189.255560257425,0.0024055010737202374,-4.4080779162185496e-4,-18.324988354302494,0.0019646932820983824,23809.74997777975,4997.445372949416,20.989071189799308,28807.195350729166,9923.288596569193,1094.0644451369592,11.025220464869008,11017.353041706152,P3,0
Erskineville - Alexandria,15747,-1037.0229883519573,-6.585527328074918,14709.977011648043,15204,-1816.6291005335463,-11.948362934316929,13387.370899466454,0.003250665569713136,-3.884013200502064e-4,-11.948362934316926,0.0028622642496629294,39999.28571428572,4865.532285552996,12.164047929024077,44864.81799983871,10447.060773480664,1201.076163038436,11.496785450768193,11648.1369365191,P3,0
Glebe - Forest Lodge,16791,-282.6510004131885,-1.6833482247226998,16508.34899958681,18118,-379.9920745431982,-2.097317996154096,17738.0079254568,0.0038736884235768612,-8.124356442261579e-5,-2.0973179961541057,0.0037924448591542454,20853.906722596315,788.3850595810945,3.7805149417247437,21642.29178217741,8096.21481399713,1242.8313050010706,15.350769878936555,9339.0461189982,P3,0
Newtown - Camperdown - Darlington,23102,-1265.4208186238532,-5.477537956124375,21836.579181376146,23418,-1143.2195570527524,-4.881798433054706,22274.78044294725,0.005006845982079861,-2.4442412869863685e-4,-4.8817984330546995,0.004762421853381224,22158.900162268343,-852.7423593651765,-3.848306337952667,21306.157802903166,8325.001281065846,394.18013166559314,4.73489574784938,8719.18141273144,P3,0
Potts Point - Woolloomooloo,24612,-1564.586972897558,-6.357008666087917,23047.41302710244,20247,-1719.1293805873852,-8.490785699547521,18527.870619412613,0.004328875676794387,-3.6755555691644903e-4,-8.490785699547526,0.003961320119877938,18317.687953770932,3060.9097518415474,16.710131538251364,21378.59770561248,9909.92443324937,725.8423454823494,7.324398388417907,10635.76677873172,P3,0
Pyrmont - Ultimo,22047,-2136.433022863694,-9.690357068370727,19910.566977136306,20823,-2188.449067749407,-10.509768370308825,18634.550932250593,0.004452026385039241,-4.678976608526574e-4,-10.509768370308821,0.003984128724186584,18468.849085146234,-2276.799673639025,-12.327783193973712,16192.049411507209,9074.888344618932,826.6116805069967,9.108780726730885,9901.500025125928,P3,0
Redfern - Chippendale,19723,-1536.9597905244773,-7.792728238728779,18186.040209475523,18872,-4936.958913013408,-26.160231628939215,13935.041086986592,0.004034896121522382,-0.0010555381713773398,-26.160231628939215,0.0029793579501450423,17803.68622827469,3596.68252497755,20.20189796012876,21400.36875325224,7500.61042814752,1557.8321037893375,20.769404286659995,9058.442531936857,P3,0
Surry Hills,19175,80.36903686843401,0.419134481712824,19255.369036868433,16961,-744.2141832868488,-4.38779661156093,16216.78581671315,0.003626317990522527,-1.5911545791257205e-4,-4.387796611560936,0.003467202532609955,25625.831318908084,-672.5240371836953,-2.624398907548696,24953.30728172439,9019.37432934379,1088.7643792282986,12.071395858203752,10108.138708572087,P3,0
Sydney - Haymarket - The Rocks,43906,3655.693589415795,8.326182274440384,47561.693589415794,25763,-3716.338005584289,-14.42509803044789,22046.66199441571,0.005508214750889208,-7.945653775433591e-4,-14.425098030447886,0.0047136493733458485,12295.99774870939,4066.533518482078,33.07200929594273,16362.531267191467,8747.02045569227,1550.4193583178555,17.725114125106384,10297.439814010126,P3,0
Waterloo - Beaconsfield,20593,-1584.7542733724645,-7.695596918236607,19008.245726627534,24217,-6463.666198572142,-26.690614851435537,17753.333801427856,0.005177674829107012,-0.0013819532468966763,-26.690614851435548,0.003795721582210336,22796.264772680348,5130.78392055205,22.507125494966697,27927.0486932324,7410.134533592104,1636.8079939205172,22.08877566932736,9046.942527512621,P3,0
Bondi Junction - Waverly,16222.000000000002,-488.813293719615,-3.013273910242972,15733.186706280387,17195,-1000.9957678588086,-5.821435114037854,16194.004232141191,0.003676347965746999,-2.1401621139221193e-4,-5.821435114037849,0.003462331754354787,19955.088339633618,-1216.667870756075,-6.097030742477853,18738.420468877543,8824.239604536202,1132.533227130245,12.834343556900397,9956.772831666447,P3,0
Paddington - Moore Park,14317,-993.5430351627041,-6.939603514442299,13323.456964837296,15672,-1121.691924782234,-7.157299162724818,14550.308075217767,0.0033507255201620802,-2.3982144959976744e-4,-7.15729916272482,0.0031109040705623128,29047.833652373658,891.1428435815542,3.0678461404254636,29938.976495955212,9550.088820826953,1307.3529662370845,13.68943253581048,10857.441787064037,P3,0
Balmain,13266,-1847.4301840671171,-13.926052947890225,11418.569815932882,15886,-1108.0671454503254,-6.975117370328116,14777.932854549676,0.0033964794291280504,-2.3690842664073194e-4,-6.975117370328118,0.0031595710024873184,35551.64408913509,-676.8824752341825,-1.9039414141779285,34874.761613900904,9207.105375802594,1058.0850961423403,11.492049378766948,10265.190471944934,P3,0
Leichhardt - Annandale,22014,-1554.161953729703,-7.059879866129295,20459.838046270295,26300,-1663.0551974563768,-6.323403792609805,24636.94480254362,0.0056230271299299835,-3.555667107934708e-4,-6.323403792609804,0.005267460419136513,28857.59178707224,912.6900249856299,3.1627380126518423,29770.28181205787,8500.010646387833,732.989662361075,8.62339699153867,9233.000308748908,P3,0
Lilyfield - Rozelle,11495,-614.0793326743708,-5.342142954974952,10880.920667325629,14031,-973.626972972202,-6.939113199146195,13057.373027027797,0.002999874283652,-2.081646723746883e-4,-6.939113199146195,0.0027917096112773116,32268.908844701018,2525.0611961638824,7.82505912522831,34793.9700408649,8824.644002565747,1333.548656020171,15.111642527816922,10158.192658585918,P3,0
Rest_of_Sydney,3046900,0,0,3046900,4393238,NA,NA,4424275.777929186,0.9392888388684161,0.00663597974709329,0.7064897901999788,0.9459248186155094,19955.41305809064,-139.99391314437526,-0.7015335274536786,19815.419144946263,5950.084930835179,0,0,5950.084930835179,P3,0
Darlinghurst,13419,-563.4081980528779,-4.198585573089484,12855.591801947123,11251,-2061.744439742575,-18.32498835430251,9189.255560257425,0.0024055010737202374,-4.4080779162185496e-4,-18.324988354302494,0.0019646932820983824,23809.74997777975,4997.445372949416,20.989071189799308,28807.195350729166,9923.288596569193,1094.0644451369592,11.025220464869008,11017.353041706152,P3,0
Erskineville - Alexandria,15747,-1037.0229883519573,-6.585527328074918,14709.977011648043,15204,-1816.6291005335463,-11.948362934316929,13387.370899466454,0.003250665569713136,-3.884013200502064e-4,-11.948362934316926,0.0028622642496629294,39999.28571428572,4865.532285552996,12.164047929024077,44864.81799983871,10447.060773480664,1201.076163038436,11.496785450768193,11648.1369365191,P3,0
Glebe - Forest Lodge,16791,-282.6510004131885,-1.6833482247226998,16508.34899958681,18118,-379.9920745431982,-2.097317996154096,17738.0079254568,0.0038736884235768612,-8.124356442261579e-5,-2.0973179961541057,0.0037924448591542454,20853.906722596315,788.3850595810945,3.7805149417247437,21642.29178217741,8096.21481399713,1242.8313050010706,15.350769878936555,9339.0461189982,P3,0
Newtown - Camperdown - Darlington,23102,-1265.4208186238532,-5.477537956124375,21836.579181376146,23418,-1143.2195570527524,-4.881798433054706,22274.78044294725,0.005006845982079861,-2.4442412869863685e-4,-4.8817984330546995,0.004762421853381224,22158.900162268343,-852.7423593651765,-3.848306337952667,21306.157802903166,8325.001281065846,394.18013166559314,4.73489574784938,8719.18141273144,P3,0
Potts Point - Woolloomooloo,24612,-1564.586972897558,-6.357008666087917,23047.41302710244,20247,-1719.1293805873852,-8.490785699547521,18527.870619412613,0.004328875676794387,-3.6755555691644903e-4,-8.490785699547526,0.003961320119877938,18317.687953770932,3060.9097518415474,16.710131538251364,21378.59770561248,9909.92443324937,725.8423454823494,7.324398388417907,10635.76677873172,P3,0
Pyrmont - Ultimo,22047,-2136.433022863694,-9.690357068370727,19910.566977136306,20823,-2188.449067749407,-10.509768370308825,18634.550932250593,0.004452026385039241,-4.678976608526574e-4,-10.509768370308821,0.003984128724186584,18468.849085146234,-2276.799673639025,-12.327783193973712,16192.049411507209,9074.888344618932,826.6116805069967,9.108780726730885,9901.500025125928,P3,0
Redfern - Chippendale,19723,-1536.9597905244773,-7.792728238728779,18186.040209475523,18872,-4936.958913013408,-26.160231628939215,13935.041086986592,0.004034896121522382,-0.0010555381713773398,-26.160231628939215,0.0029793579501450423,17803.68622827469,3596.68252497755,20.20189796012876,21400.36875325224,7500.61042814752,1557.8321037893375,20.769404286659995,9058.442531936857,P3,0
Surry Hills,19175,80.36903686843401,0.419134481712824,19255.369036868433,16961,-744.2141832868488,-4.38779661156093,16216.78581671315,0.003626317990522527,-1.5911545791257205e-4,-4.387796611560936,0.003467202532609955,25625.831318908084,-672.5240371836953,-2.624398907548696,24953.30728172439,9019.37432934379,1088.7643792282986,12.071395858203752,10108.138708572087,P3,0
Sydney - Haymarket - The Rocks,43906,3655.693589415795,8.326182274440384,47561.693589415794,25763,-3716.338005584289,-14.42509803044789,22046.66199441571,0.005508214750889208,-7.945653775433591e-4,-14.425098030447886,0.0047136493733458485,12295.99774870939,4066.533518482078,33.07200929594273,16362.531267191467,8747.02045569227,1550.4193583178555,17.725114125106384,10297.439814010126,P3,0
Waterloo - Beaconsfield,20593,-1584.7542733724645,-7.695596918236607,19008.245726627534,24217,-6463.666198572142,-26.690614851435537,17753.333801427856,0.005177674829107012,-0.0013819532468966763,-26.690614851435548,0.003795721582210336,22796.264772680348,5130.78392055205,22.507125494966697,27927.0486932324,7410.134533592104,1636.8079939205172,22.08877566932736,9046.942527512621,P3,0
Bondi Junction - Waverly,16222.000000000002,-488.813293719615,-3.013273910242972,15733.186706280387,17195,-1000.9957678588086,-5.821435114037854,16194.004232141191,0.003676347965746999,-2.1401621139221193e-4,-5.821435114037849,0.003462331754354787,19955.088339633618,-1216.667870756075,-6.097030742477853,18738.420468877543,8824.239604536202,1132.533227130245,12.834343556900397,9956.772831666447,P3,0
Paddington - Moore Park,14317,-993.5430351627041,-6.939603514442299,13323.456964837296,15672,-1121.691924782234,-7.157299162724818,14550.308075217767,0.0033507255201620802,-2.3982144959976744e-4,-7.15729916272482,0.0031109040705623128,29047.833652373658,891.1428435815542,3.0678461404254636,29938.976495955212,9550.088820826953,1307.3529662370845,13.68943253581048,10857.441787064037,P3,0
Balmain,13266,-1847.4301840671171,-13.926052947890225,11418.569815932882,15886,-1108.0671454503254,-6.975117370328116,14777.932854549676,0.0033964794291280504,-2.3690842664073194e-4,-6.975117370328118,0.0031595710024873184,35551.64408913509,-676.8824752341825,-1.9039414141779285,34874.761613900904,9207.105375802594,1058.0850961423403,11.492049378766948,10265.190471944934,P3,0
Leichhardt - Annandale,22014,-1554.161953729703,-7.059879866129295,20459.838046270295,26300,-1663.0551974563768,-6.323403792609805,24636.94480254362,0.0056230271299299835,-3.555667107934708e-4,-6.323403792609804,0.005267460419136513,28857.59178707224,912.6900249856299,3.1627380126518423,29770.28181205787,8500.010646387833,732.989662361075,8.62339699153867,9233.000308748908,P3,0
Lilyfield - Rozelle,11495,-614.0793326743708,-5.342142954974952,10880.920667325629,14031,-973.626972972202,-6.939113199146195,13057.373027027797,0.002999874283652,-2.081646723746883e-4,-6.939113199146195,0.0027917096112773116,32268.908844701018,2525.0611961638824,7.82505912522831,34793.9700408649,8824.644002565747,1333.548656020171,15.111642527816922,10158.192658585918,P3,0
Rest_of_Sydney,3046900,0,0,3046900,4393238,NA,NA,4424275.777929186,0.9392888388684161,0.00663597974709329,0.7064897901999788,0.9459248186155094,19955.41305809064,-139.99391314437526,-0.7015335274536786,19815.419144946263,5950.084930835179,0,0,5950.084930835179,P3,0
Darlinghurst,13419,-563.4081980528779,-4.198585573089484,12855.591801947123,11251,-2061.744439742575,-18.32498835430251,9189.255560257425,0.0024055010737202374,-4.4080779162185496e-4,-18.324988354302494,0.0019646932820983824,23809.74997777975,4997.445372949416,20.989071189799308,28807.195350729166,9923.288596569193,1094.0644451369592,11.025220464869008,11017.353041706152,P3,0
Erskineville - Alexandria,15747,-1037.0229883519573,-6.585527328074918,14709.977011648043,15204,-1816.6291005335463,-11.948362934316929,13387.370899466454,0.003250665569713136,-3.884013200502064e-4,-11.948362934316926,0.0028622642496629294,39999.28571428572,4865.532285552996,12.164047929024077,44864.81799983871,10447.060773480664,1201.076163038436,11.496785450768193,11648.1369365191,P3,0
Glebe - Forest Lodge,16791,-282.6510004131885,-1.6833482247226998,16508.34899958681,18118,-379.9920745431982,-2.097317996154096,17738.0079254568,0.0038736884235768612,-8.124356442261579e-5,-2.0973179961541057,0.0037924448591542454,20853.906722596315,788.3850595810945,3.7805149417247437,21642.29178217741,8096.21481399713,1242.8313050010706,15.350769878936555,9339.0461189982,P3,0
Newtown - Camperdown - Darlington,23102,-1265.4208186238532,-5.477537956124375,21836.579181376146,23418,-1143.2195570527524,-4.881798433054706,22274.78044294725,0.005006845982079861,-2.4442412869863685e-4,-4.8817984330546995,0.004762421853381224,22158.900162268343,-852.7423593651765,-3.848306337952667,21306.157802903166,8325.001281065846,394.18013166559314,4.73489574784938,8719.18141273144,P3,0
Potts Point - Woolloomooloo,24612,-1564.586972897558,-6.357008666087917,23047.41302710244,20247,-1719.1293805873852,-8.490785699547521,18527.870619412613,0.004328875676794387,-3.6755555691644903e-4,-8.490785699547526,0.003961320119877938,18317.687953770932,3060.9097518415474,16.710131538251364,21378.59770561248,9909.92443324937,725.8423454823494,7.324398388417907,10635.76677873172,P3,0
Pyrmont - Ultimo,22047,-2136.433022863694,-9.690357068370727,19910.566977136306,20823,-2188.449067749407,-10.509768370308825,18634.550932250593,0.004452026385039241,-4.678976608526574e-4,-10.509768370308821,0.003984128724186584,18468.849085146234,-2276.799673639025,-12.327783193973712,16192.049411507209,9074.888344618932,826.6116805069967,9.108780726730885,9901.500025125928,P3,0
Redfern - Chippendale,19723,-1536.9597905244773,-7.792728238728779,18186.040209475523,18872,-4936.958913013408,-26.160231628939215,13935.041086986592,0.004034896121522382,-0.0010555381713773398,-26.160231628939215,0.0029793579501450423,17803.68622827469,3596.68252497755,20.20189796012876,21400.36875325224,7500.61042814752,1557.8321037893375,20.769404286659995,9058.442531936857,P3,0
Surry Hills,19175,80.36903686843401,0.419134481712824,19255.369036868433,16961,-744.2141832868488,-4.38779661156093,16216.78581671315,0.003626317990522527,-1.5911545791257205e-4,-4.387796611560936,0.003467202532609955,25625.831318908084,-672.5240371836953,-2.624398907548696,24953.30728172439,9019.37432934379,1088.7643792282986,12.071395858203752,10108.138708572087,P3,0
Sydney - Haymarket - The Rocks,43906,3655.693589415795,8.326182274440384,47561.693589415794,25763,-3716.338005584289,-14.42509803044789,22046.66199441571,0.005508214750889208,-7.945653775433591e-4,-14.425098030447886,0.0047136493733458485,12295.99774870939,4066.533518482078,33.07200929594273,16362.531267191467,8747.02045569227,1550.4193583178555,17.725114125106384,10297.439814010126,P3,0
Waterloo - Beaconsfield,20593,-1584.7542733724645,-7.695596918236607,19008.245726627534,24217,-6463.666198572142,-26.690614851435537,17753.333801427856,0.005177674829107012,-0.0013819532468966763,-26.690614851435548,0.003795721582210336,22796.264772680348,5130.78392055205,22.507125494966697,27927.0486932324,7410.134533592104,1636.8079939205172,22.08877566932736,9046.942527512621,P3,0
